"projection_date","model_name","year","scenario_name","trajectory_id","country_iso3","age","gender","population","target","value"
"2024-03-01","ModelA",2037,"statusquo",37,"ABC","15-49","Total","General population","hiv_incidence",0.429642234154895
"2024-03-01","ModelA",2038,"statusquo",37,"ABC","15-49","Total","General population","hiv_incidence",0.383305127033484
"2024-03-01","ModelA",2039,"statusquo",37,"ABC","15-49","Total","General population","hiv_incidence",0.282836972711301
"2024-03-01","ModelA",2040,"statusquo",37,"ABC","15-49","Total","General population","hiv_incidence",0.256492102947794
"2024-03-01","ModelA",2023,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",1.20508702514315
"2024-03-01","ModelA",2024,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",1.24203251069098
"2024-03-01","ModelA",2025,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",1.12882389557121
"2024-03-01","ModelA",2026,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",1.05194104784523
"2024-03-01","ModelA",2027,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",1.0400384372804
"2024-03-01","ModelA",2028,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",0.949432860621181
"2024-03-01","ModelA",2029,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",0.885182687784482
"2024-03-01","ModelA",2030,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",0.806221540296724
"2024-03-01","ModelA",2031,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",0.762756648062525
"2024-03-01","ModelA",2032,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",0.68820284601417
"2024-03-01","ModelA",2033,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",0.660614863776376
"2024-03-01","ModelA",2034,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",0.601266563548548
"2024-03-01","ModelA",2035,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",0.560081854014397
"2024-03-01","ModelA",2036,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",0.451303694480779
"2024-03-01","ModelA",2037,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",0.423693836581985
"2024-03-01","ModelA",2038,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",0.37692875380859
"2024-03-01","ModelA",2039,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",0.313435716677398
"2024-03-01","ModelA",2040,"statusquo",38,"ABC","15-49","Total","General population","hiv_incidence",0.286573230966276
"2024-03-01","ModelA",2023,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",1.28552219903462
"2024-03-01","ModelA",2024,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",1.17727497516945
"2024-03-01","ModelA",2025,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",1.16903708753229
"2024-03-01","ModelA",2026,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",1.07564433048735
"2024-03-01","ModelA",2027,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",0.985972462486981
"2024-03-01","ModelA",2028,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",0.899983875437708
"2024-03-01","ModelA",2029,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",0.881889030366702
"2024-03-01","ModelA",2030,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",0.827707466446604
"2024-03-01","ModelA",2031,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",0.811629750768848
"2024-03-01","ModelA",2032,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",0.756274325273298
"2024-03-01","ModelA",2033,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",0.687457093605533
"2024-03-01","ModelA",2034,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",0.578644269100965
"2024-03-01","ModelA",2035,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",0.533194605305461
"2024-03-01","ModelA",2036,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",0.526221287820102
"2024-03-01","ModelA",2037,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",0.463757029076996
"2024-03-01","ModelA",2038,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",0.338606792652684
"2024-03-01","ModelA",2039,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",0.293984700051142
"2024-03-01","ModelA",2040,"statusquo",39,"ABC","15-49","Total","General population","hiv_incidence",0.264601387617193
"2024-03-01","ModelA",2023,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",1.23937729758888
"2024-03-01","ModelA",2024,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",1.1327554295698
"2024-03-01","ModelA",2025,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",1.10275908002165
"2024-03-01","ModelA",2026,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",1.01755412576385
"2024-03-01","ModelA",2027,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",1.01332341530538
"2024-03-01","ModelA",2028,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",0.928994635685833
"2024-03-01","ModelA",2029,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",0.921330901367696
"2024-03-01","ModelA",2030,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",0.86323145011452
"2024-03-01","ModelA",2031,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",0.759824145346238
"2024-03-01","ModelA",2032,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",0.704099291375524
"2024-03-01","ModelA",2033,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",0.665745357497449
"2024-03-01","ModelA",2034,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",0.613572522815088
"2024-03-01","ModelA",2035,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",0.588301525948972
"2024-03-01","ModelA",2036,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",0.476452076461948
"2024-03-01","ModelA",2037,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",0.422393720743414
"2024-03-01","ModelA",2038,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",0.400736877901092
"2024-03-01","ModelA",2039,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",0.317126142675045
"2024-03-01","ModelA",2040,"statusquo",40,"ABC","15-49","Total","General population","hiv_incidence",0.252801636787191
"2024-03-01","ModelA",2023,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",1.30374926496462
"2024-03-01","ModelA",2024,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",1.12378280377398
"2024-03-01","ModelA",2025,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",1.09871469612371
"2024-03-01","ModelA",2026,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",1.07202642114438
"2024-03-01","ModelA",2027,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",0.968454461990486
"2024-03-01","ModelA",2028,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",1.00218584490288
"2024-03-01","ModelA",2029,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",0.933308196453328
"2024-03-01","ModelA",2030,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",0.883374095175008
"2024-03-01","ModelA",2031,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",0.813576280894102
"2024-03-01","ModelA",2032,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",0.715848941463308
"2024-03-01","ModelA",2033,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",0.627971350400712
"2024-03-01","ModelA",2034,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",0.635159867075381
"2024-03-01","ModelA",2035,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",0.507689635539134
"2024-03-01","ModelA",2036,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",0.487967385872142
"2024-03-01","ModelA",2037,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",0.391701071236038
"2024-03-01","ModelA",2038,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",0.360995039480487
"2024-03-01","ModelA",2039,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",0.325518093986564
"2024-03-01","ModelA",2040,"statusquo",41,"ABC","15-49","Total","General population","hiv_incidence",0.255203666035153
"2024-03-01","ModelA",2023,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",1.35592701826275
"2024-03-01","ModelA",2024,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",1.11913641973531
"2024-03-01","ModelA",2025,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",1.12476902389982
"2024-03-01","ModelA",2026,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",1.00333412555573
"2024-03-01","ModelA",2027,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",1.05748543882109
"2024-03-01","ModelA",2028,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",0.92529562703027
"2024-03-01","ModelA",2029,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",0.840585439667973
"2024-03-01","ModelA",2030,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",0.841662939866864
"2024-03-01","ModelA",2031,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",0.77187390180865
"2024-03-01","ModelA",2032,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",0.708458707259389
"2024-03-01","ModelA",2033,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",0.696206746396119
"2024-03-01","ModelA",2034,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",0.590567401039112
"2024-03-01","ModelA",2035,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",0.538197490158777
"2024-03-01","ModelA",2036,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",0.500730304610912
"2024-03-01","ModelA",2037,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",0.467583899046735
"2024-03-01","ModelA",2038,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",0.367064571562417
"2024-03-01","ModelA",2039,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",0.325893283785054
"2024-03-01","ModelA",2040,"statusquo",42,"ABC","15-49","Total","General population","hiv_incidence",0.244982599285733
"2024-03-01","ModelA",2023,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",1.24387022087602
"2024-03-01","ModelA",2024,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",1.20081318693828
"2024-03-01","ModelA",2025,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",1.0646509283214
"2024-03-01","ModelA",2026,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",1.20038608281876
"2024-03-01","ModelA",2027,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",0.964295954118075
"2024-03-01","ModelA",2028,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",0.948565839877909
"2024-03-01","ModelA",2029,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",0.815266337012694
"2024-03-01","ModelA",2030,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",0.829597458110756
"2024-03-01","ModelA",2031,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",0.703763963520028
"2024-03-01","ModelA",2032,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",0.69196188960817
"2024-03-01","ModelA",2033,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",0.64972356459638
"2024-03-01","ModelA",2034,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",0.611037089287383
"2024-03-01","ModelA",2035,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",0.464776137229924
"2024-03-01","ModelA",2036,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",0.478721804889145
"2024-03-01","ModelA",2037,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",0.416253870404336
"2024-03-01","ModelA",2038,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",0.381280699842754
"2024-03-01","ModelA",2039,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",0.302495744041967
"2024-03-01","ModelA",2040,"statusquo",43,"ABC","15-49","Total","General population","hiv_incidence",0.249735970923075
"2024-03-01","ModelA",2023,"statusquo",44,"ABC","15-49","Total","General population","hiv_incidence",1.2277855203742
"2024-03-01","ModelA",2024,"statusquo",44,"ABC","15-49","Total","General population","hiv_incidence",1.24341153724871
"2024-03-01","ModelA",2025,"statusquo",44,"ABC","15-49","Total","General population","hiv_incidence",1.06485752856806
"2024-03-01","ModelA",2026,"statusquo",44,"ABC","15-49","Total","General population","hiv_incidence",1.01505007430641
"2024-03-01","ModelA",2027,"statusquo",44,"ABC","15-49","Total","General population","hiv_incidence",1.04059569475124
"2024-03-01","ModelA",2028,"statusquo",44,"ABC","15-49","Total","General population","hiv_incidence",0.989636840206546
"2024-03-01","ModelA",2029,"statusquo",44,"ABC","15-49","Total","General population","hiv_incidence",0.903710900288882
"2024-03-01","ModelA",2030,"statusquo",44,"ABC","15-49","Total","General population","hiv_incidence",0.896307626976488
"2024-03-01","ModelA",2031,"statusquo",44,"ABC","15-49","Total","General population","hiv_incidence",0.772868743190358
"2024-03-01","ModelA",2032,"statusquo",44,"ABC","15-49","Total","General population","hiv_incidence",0.700270930924281
"2024-03-01","ModelA",2033,"statusquo",44,"ABC","15-49","Total","General population","hiv_incidence",0.670602322092317
"2024-03-01","ModelA",2034,"statusquo",44,"ABC","15-49","Total","General population","hiv_incidence",0.574630845187838
"2024-03-01","ModelA",2035,"statusquo",44,"ABC","15-49","Total","General population","hiv_incidence",0.499149837472804
"2024-03-01","ModelA",2036,"statusquo",44,"ABC","15-49","Total","General population","hiv_incidence",0.485211153147188
"2024-03-01","ModelA",2037,"statusquo",44,"ABC","15-49","Total","General population","hiv_incidence",0.438223035632849
